id_pedido,data_pedido,ano,mes,regiao,cidade,canal_venda,vendedor,segmento_cliente,produto,categoria,quantidade,preco_unitario,desconto_percentual,frete,receita_bruta,receita_liquida,custo_total,lucro,margem_percentual,forma_pagamento,status_pedido,prazo_entrega_dias,avaliacao_cliente
PED-01267,2026-03-18,2026,03,Sudeste,Belo Horizonte,Loja Física,Eduarda,Pessoa Física,Memória RAM 16 GB,Componentes,4,390.00,15,29.90,1560.00,1355.90,990.47,365.43,26.95,Boleto,Concluído,8,5
PED-01126,2026-03-19,2026,03,Nordeste,Recife,Marketplace,Ana,Pessoa Física,Teclado Mecânico,Acessórios,1,350.00,0,80.08,350.00,430.08,238.03,192.05,44.65,PIX,Concluído,2,2
PED-00293,2026-03-20,2026,03,Sudeste,São Paulo,Marketplace,Bruno,Pequena Empresa,Smartphone X,Telefonia,2,3200.00,10,6.90,6400.00,0.00,2.42,-2.42,0.00,Boleto,Cancelado,2,
PED-00706,2026-03-20,2026,03,Sudeste,São Paulo,Site,Henrique,Pessoa Física,Headset USB,Acessórios,3,260.00,0,43.18,780.00,0.00,15.11,-15.11,0.00,Transferência,Cancelado,3,
PED-00995,2026-03-20,2026,03,Norte,Belém,Marketplace,Ana,Pessoa Física,Impressora Wi-Fi,Escritório,1,760.00,20,67.07,760.00,0.00,23.47,-23.47,0.00,PIX,Cancelado,5,
PED-00649,2026-03-21,2026,03,Sudeste,Rio de Janeiro,Site,Bruno,Pessoa Física,Tablet 10,Telefonia,3,1850.00,5,31.29,5550.00,5303.79,3970.95,1332.84,25.13,Boleto,Concluído,6,5
PED-00664,2026-03-21,2026,03,Sudeste,Campinas,Site,Gabriela,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,5,23.70,390.00,394.20,253.29,140.91,35.75,PIX,Concluído,5,5
PED-00299,2026-03-23,2026,03,Centro-Oeste,Goiânia,Loja Física,Felipe,Média Empresa,Cadeira Ergonômica,Móveis,2,1350.00,5,29.02,2700.00,0.00,10.16,-10.16,0.00,PIX,Cancelado,2,
PED-00735,2026-03-23,2026,03,Sudeste,Rio de Janeiro,Loja Física,Felipe,Média Empresa,Webcam Full HD,Acessórios,2,310.00,0,65.38,620.00,685.38,402.88,282.50,41.22,Cartão de Crédito,Concluído,5,5
PED-01060,2026-03-23,2026,03,Centro-Oeste,Goiânia,Site,Eduarda,Pessoa Física,Cadeira Ergonômica,Móveis,1,1350.00,15,58.99,1350.00,0.00,20.65,-20.65,0.00,PIX,Cancelado,11,
PED-01292,2026-03-23,2026,03,Norte,Palmas,Marketplace,Bruno,Pessoa Física,Impressora Wi-Fi,Escritório,5,760.00,5,35.24,3800.00,3645.24,2587.33,1057.91,29.02,PIX,Concluído,12,2
PED-00178,2026-03-25,2026,03,Centro-Oeste,Brasília,Loja Física,Gabriela,Pequena Empresa,Mesa Home Office,Móveis,1,980.00,5,24.00,980.00,955.00,628.40,326.60,34.20,Transferência,Concluído,12,4
PED-00270,2026-03-25,2026,03,Sul,Florianópolis,Marketplace,Carla,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,15,41.87,290.00,288.37,178.65,109.72,38.05,Cartão de Crédito,Concluído,5,5
PED-01071,2026-03-25,2026,03,Sul,Curitiba,Loja Física,Bruno,Corporativo,Memória RAM 16 GB,Componentes,1,390.00,15,31.36,390.00,54.43,217.58,-163.15,-299.74,Boleto,Devolvido,8,
PED-01249,2026-03-25,2026,03,Sul,Curitiba,Loja Física,Eduarda,Pessoa Física,Notebook Pro 14,Eletrônicos,2,4200.00,5,63.33,8400.00,8043.33,6322.17,1721.16,21.40,Cartão de Crédito,Concluído,4,4
PED-01395,2026-03-25,2026,03,Sudeste,Belo Horizonte,Site,Ana,Pessoa Física,Mesa Home Office,Móveis,4,980.00,0,21.70,3920.00,3941.70,2487.59,1454.11,36.89,Boleto,Concluído,1,3
PED-00773,2026-03-26,2026,03,Nordeste,Salvador,Marketplace,Carla,Pequena Empresa,Impressora Wi-Fi,Escritório,1,760.00,0,21.90,760.00,0.00,7.66,-7.66,0.00,Boleto,Cancelado,9,
PED-00878,2026-03-26,2026,03,Centro-Oeste,Brasília,Site,Gabriela,Média Empresa,Memória RAM 16 GB,Componentes,3,390.00,0,37.95,1170.00,0.00,13.28,-13.28,0.00,Transferência,Cancelado,11,
PED-01134,2026-03-26,2026,03,Sudeste,São Paulo,Loja Física,Felipe,Pessoa Física,Smartphone Y,Telefonia,3,2150.00,15,47.88,6450.00,5530.38,4756.76,773.62,13.99,Cartão de Crédito,Concluído,5,3
PED-00176,2026-03-27,2026,03,Sul,Porto Alegre,Site,Daniel,Pessoa Física,Smartphone X,Telefonia,1,3200.00,5,30.32,3200.00,460.55,2091.52,-1630.97,-354.14,Transferência,Devolvido,12,
PED-00844,2026-03-27,2026,03,Sudeste,Belo Horizonte,Marketplace,Felipe,Pequena Empresa,Cadeira Ergonômica,Móveis,2,1350.00,15,65.27,2700.00,2360.27,1782.84,577.43,24.46,Transferência,Concluído,1,5
PED-00891,2026-03-27,2026,03,Norte,Belém,Marketplace,Felipe,Média Empresa,Monitor 27,Eletrônicos,2,1450.00,5,16.99,2900.00,2771.99,2045.95,726.04,26.19,Transferência,Concluído,11,4
PED-01216,2026-03-27,2026,03,Sudeste,Belo Horizonte,Site,Henrique,Pequena Empresa,Monitor 24,Eletrônicos,6,920.00,10,20.35,5520.00,748.25,3270.05,-2521.80,-337.03,PIX,Devolvido,6,
PED-01446,2026-03-27,2026,03,Sudeste,Belo Horizonte,Marketplace,Gabriela,Pessoa Física,Notebook Pro 14,Eletrônicos,1,4200.00,10,35.37,4200.00,3815.37,3162.38,652.99,17.11,PIX,Concluído,10,4
PED-00366,2026-03-28,2026,03,Norte,Belém,Site,Felipe,Pessoa Física,Notebook Lite 15,Eletrônicos,3,2850.00,0,70.26,8550.00,8620.26,6474.59,2145.67,24.89,Boleto,Concluído,10,5
PED-00966,2026-03-28,2026,03,Centro-Oeste,Cuiabá,Marketplace,Carla,Pessoa Física,Monitor 24,Eletrônicos,1,920.00,0,6.19,920.00,0.00,2.17,-2.17,0.00,Cartão de Crédito,Cancelado,9,
PED-00069,2026-03-29,2026,03,Norte,Porto Velho,Loja Física,Gabriela,Pequena Empresa,Smartphone Y,Telefonia,2,2150.00,5,94.94,4300.00,4179.94,3193.23,986.71,23.61,Boleto,Concluído,2,3
PED-00611,2026-03-29,2026,03,Sudeste,Campinas,Site,Daniel,Pessoa Física,Notebook Pro 14,Eletrônicos,10,4200.00,15,11.93,42000.00,35711.93,31504.18,4207.75,11.78,PIX,Concluído,10,4
PED-00285,2026-03-30,2026,03,Centro-Oeste,Cuiabá,Loja Física,Daniel,Pequena Empresa,Webcam Full HD,Acessórios,8,310.00,0,16.86,2480.00,374.53,1297.02,-922.49,-246.31,PIX,Devolvido,2,
PED-00322,2026-03-30,2026,03,Sul,Porto Alegre,Loja Física,Henrique,Pequena Empresa,Tablet 10,Telefonia,5,1850.00,15,45.79,9250.00,7908.29,6616.03,1292.26,16.34,PIX,Concluído,2,4
PED-00477,2026-03-31,2026,03,Sul,Florianópolis,Aplicativo,Gabriela,Pessoa Física,Webcam Full HD,Acessórios,1,310.00,15,45.19,310.00,46.30,174.95,-128.65,-277.86,PIX,Devolvido,6,
PED-00927,2026-03-31,2026,03,Nordeste,Fortaleza,Site,Bruno,Pessoa Física,Teclado Mecânico,Acessórios,2,350.00,10,56.85,700.00,686.85,439.90,246.95,35.95,Cartão de Crédito,Concluído,11,4
PED-00563,2026-04-01,2026,04,Sudeste,São Paulo,Loja Física,Felipe,Pessoa Física,Notebook Pro 14,Eletrônicos,4,4200.00,10,76.80,16800.00,15196.80,12626.88,2569.92,16.91,Boleto,Concluído,4,5
PED-00808,2026-04-01,2026,04,Sul,Curitiba,Aplicativo,Eduarda,Pequena Empresa,Impressora Wi-Fi,Escritório,1,760.00,5,7.51,760.00,729.51,517.63,211.88,29.04,PIX,Concluído,12,2
PED-01330,2026-04-01,2026,04,Sudeste,Belo Horizonte,Loja Física,Daniel,Pequena Empresa,Monitor 27,Eletrônicos,2,1450.00,0,40.99,2900.00,2940.99,2054.35,886.64,30.15,PIX,Concluído,2,5
PED-00035,2026-04-02,2026,04,Nordeste,Natal,Marketplace,Daniel,Média Empresa,Mouse Sem Fio,Acessórios,1,145.00,10,46.04,145.00,176.54,98.11,78.43,44.43,Boleto,Concluído,5,4
PED-00401,2026-04-02,2026,04,Sudeste,Rio de Janeiro,Loja Física,Bruno,Corporativo,Smartphone Y,Telefonia,4,2150.00,5,12.52,8600.00,1227.38,5375.72,-4148.34,-337.98,Cartão de Crédito,Devolvido,8,
PED-00427,2026-04-02,2026,04,Centro-Oeste,Goiânia,Loja Física,Ana,Corporativo,Notebook Pro 14,Eletrônicos,3,4200.00,0,66.51,12600.00,12666.51,9473.28,3193.23,25.21,Transferência,Concluído,10,1
PED-00462,2026-04-02,2026,04,Sudeste,Campinas,Loja Física,Gabriela,Média Empresa,Monitor 24,Eletrônicos,1,920.00,15,92.18,920.00,874.18,672.26,201.92,23.10,PIX,Concluído,12,5
PED-00629,2026-04-02,2026,04,Sul,Porto Alegre,Site,Carla,Pequena Empresa,Monitor 27,Eletrônicos,3,1450.00,0,41.31,4350.00,658.70,2613.29,-1954.59,-296.73,PIX,Devolvido,1,
PED-00232,2026-04-03,2026,04,Sudeste,Rio de Janeiro,Loja Física,Felipe,Pessoa Física,Notebook Pro 14,Eletrônicos,1,4200.00,0,36.66,4200.00,635.50,2688.41,-2052.91,-323.04,PIX,Devolvido,7,
PED-00737,2026-04-03,2026,04,Sul,Porto Alegre,Marketplace,Henrique,Corporativo,Monitor 27,Eletrônicos,1,1450.00,10,21.45,1450.00,1326.45,1027.51,298.94,22.54,Boleto,Concluído,5,5
PED-01238,2026-04-03,2026,04,Nordeste,Fortaleza,Marketplace,Daniel,Pessoa Física,Impressora Wi-Fi,Escritório,1,760.00,0,63.75,760.00,823.75,537.31,286.44,34.77,Transferência,Concluído,10,4
PED-01352,2026-04-03,2026,04,Sudeste,Rio de Janeiro,Site,Eduarda,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,10,93.79,290.00,354.79,196.83,157.96,44.52,Boleto,Concluído,3,4
PED-00700,2026-04-04,2026,04,Sudeste,Belo Horizonte,Marketplace,Gabriela,Pessoa Física,Teclado Mecânico,Acessórios,3,350.00,10,22.72,1050.00,0.00,7.95,-7.95,0.00,Cartão de Crédito,Cancelado,10,
PED-00953,2026-04-04,2026,04,Nordeste,Salvador,Site,Felipe,Pessoa Física,Monitor 27,Eletrônicos,8,1450.00,5,75.44,11600.00,11095.44,8186.40,2909.04,26.22,Transferência,Concluído,6,2
PED-00241,2026-04-05,2026,04,Norte,Belém,Aplicativo,Daniel,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,20,41.36,290.00,41.00,151.71,-110.71,-270.02,Boleto,Devolvido,3,
PED-00158,2026-04-06,2026,04,Sudeste,Rio de Janeiro,Site,Gabriela,Pequena Empresa,Smartphone Y,Telefonia,3,2150.00,15,17.88,6450.00,0.00,6.26,-6.26,0.00,PIX,Cancelado,12,
PED-00712,2026-04-06,2026,04,Sudeste,Rio de Janeiro,Marketplace,Carla,Pequena Empresa,Monitor 27,Eletrônicos,1,1450.00,0,18.16,1450.00,220.22,872.41,-652.19,-296.15,Cartão de Crédito,Devolvido,10,
PED-01067,2026-04-06,2026,04,Nordeste,Fortaleza,Marketplace,Carla,Pessoa Física,Teclado Mecânico,Acessórios,1,350.00,5,46.24,350.00,378.74,226.18,152.56,40.28,PIX,Concluído,12,4
PED-01181,2026-04-06,2026,04,Sul,Londrina,Marketplace,Bruno,Pessoa Física,Notebook Pro 14,Eletrônicos,3,4200.00,5,89.13,12600.00,12059.13,9481.20,2577.93,21.38,PIX,Concluído,7,4
PED-01380,2026-04-06,2026,04,Centro-Oeste,Brasília,Marketplace,Daniel,Pessoa Física,Mesa Home Office,Móveis,1,980.00,10,3.21,980.00,885.21,621.12,264.09,29.83,PIX,Concluído,1,1
PED-00278,2026-04-07,2026,04,Nordeste,Recife,Aplicativo,Ana,Pessoa Física,SSD 1 TB,Componentes,1,510.00,15,79.69,510.00,513.19,372.89,140.30,27.34,PIX,Concluído,9,5
PED-00507,2026-04-07,2026,04,Sudeste,Campinas,Site,Henrique,Pessoa Física,Webcam Full HD,Acessórios,1,310.00,10,65.25,310.00,51.64,180.91,-129.27,-250.33,Transferência,Devolvido,7,
PED-01471,2026-04-07,2026,04,Sudeste,Belo Horizonte,Aplicativo,Gabriela,Pessoa Física,Webcam Full HD,Acessórios,2,310.00,0,32.94,620.00,652.94,391.53,261.41,40.04,PIX,Concluído,2,4
PED-00119,2026-04-08,2026,04,Centro-Oeste,Campo Grande,Aplicativo,Felipe,Pequena Empresa,Mouse Sem Fio,Acessórios,3,145.00,5,27.58,435.00,440.83,255.65,185.18,42.01,PIX,Concluído,3,5
PED-00381,2026-04-08,2026,04,Nordeste,Salvador,Site,Carla,Pessoa Física,Monitor 24,Eletrônicos,1,920.00,0,43.10,920.00,144.47,556.83,-412.36,-285.43,Transferência,Devolvido,4,
PED-00452,2026-04-08,2026,04,Nordeste,Salvador,Site,Henrique,Pessoa Física,Smartphone Y,Telefonia,2,2150.00,0,91.03,4300.00,4391.03,3191.86,1199.17,27.31,Cartão de Crédito,Concluído,2,3
PED-01462,2026-04-08,2026,04,Sul,Florianópolis,Loja Física,Eduarda,Média Empresa,Monitor 24,Eletrônicos,1,920.00,5,9.39,920.00,883.39,643.29,240.10,27.18,PIX,Concluído,4,4
PED-00358,2026-04-09,2026,04,Norte,Manaus,Loja Física,Eduarda,Pequena Empresa,SSD 1 TB,Componentes,2,510.00,20,28.67,1020.00,844.67,700.03,144.64,17.12,Boleto,Concluído,4,3
PED-00748,2026-04-09,2026,04,Nordeste,Fortaleza,Loja Física,Eduarda,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,5,67.46,390.00,0.00,23.61,-23.61,0.00,Transferência,Cancelado,11,
PED-01128,2026-04-09,2026,04,Centro-Oeste,Goiânia,Aplicativo,Gabriela,Pessoa Física,Mouse Sem Fio,Acessórios,4,145.00,5,29.99,580.00,0.00,10.50,-10.50,0.00,Cartão de Crédito,Cancelado,4,
PED-01354,2026-04-09,2026,04,Sudeste,Campinas,Site,Ana,Pessoa Física,Impressora Wi-Fi,Escritório,3,760.00,10,47.09,2280.00,0.00,16.48,-16.48,0.00,PIX,Cancelado,6,
PED-00415,2026-04-10,2026,04,Sul,Florianópolis,Marketplace,Eduarda,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,15,71.20,390.00,60.40,229.43,-169.03,-279.85,Boleto,Devolvido,10,
PED-00502,2026-04-10,2026,04,Nordeste,Recife,Loja Física,Carla,Pessoa Física,Notebook Pro 14,Eletrônicos,1,4200.00,5,54.70,4200.00,4044.70,3169.14,875.56,21.65,PIX,Concluído,3,3
PED-00566,2026-04-10,2026,04,Norte,Manaus,Aplicativo,Felipe,Pessoa Física,Notebook Pro 14,Eletrônicos,10,4200.00,0,64.62,42000.00,42064.62,31522.62,10542.00,25.06,Cartão de Crédito,Concluído,8,4
PED-00572,2026-04-10,2026,04,Sul,Londrina,Aplicativo,Bruno,Pessoa Física,Tablet 10,Telefonia,6,1850.00,10,43.14,11100.00,10033.14,7935.10,2098.04,20.91,Cartão de Crédito,Concluído,10,3
PED-00721,2026-04-10,2026,04,Sudeste,Rio de Janeiro,Site,Daniel,Pequena Empresa,Smartphone Y,Telefonia,4,2150.00,5,24.75,8600.00,8194.75,6328.66,1866.09,22.77,PIX,Concluído,5,2
PED-00904,2026-04-10,2026,04,Centro-Oeste,Campo Grande,Marketplace,Ana,Pequena Empresa,Impressora Wi-Fi,Escritório,2,760.00,0,30.63,1520.00,1550.63,1040.72,509.91,32.88,Boleto,Concluído,5,5
PED-01476,2026-04-10,2026,04,Sul,Porto Alegre,Marketplace,Daniel,Corporativo,Monitor 27,Eletrônicos,2,1450.00,10,4.27,2900.00,2614.27,2041.49,572.78,21.91,Cartão de Crédito,Concluído,7,3
PED-01478,2026-04-10,2026,04,Centro-Oeste,Brasília,Marketplace,Daniel,Pessoa Física,Teclado Mecânico,Acessórios,8,350.00,15,91.19,2800.00,2471.19,1711.92,759.27,30.72,Boleto,Concluído,2,5
PED-00321,2026-04-11,2026,04,Sul,Florianópolis,Site,Bruno,Pessoa Física,Tablet 10,Telefonia,2,1850.00,5,11.12,3700.00,0.00,3.89,-3.89,0.00,Boleto,Cancelado,5,
PED-00523,2026-04-11,2026,04,Nordeste,Fortaleza,Site,Carla,Pessoa Física,SSD 1 TB,Componentes,1,510.00,20,24.64,510.00,64.90,300.58,-235.68,-363.14,Transferência,Devolvido,2,
PED-00928,2026-04-11,2026,04,Sudeste,Belo Horizonte,Aplicativo,Ana,Pessoa Física,Teclado Mecânico,Acessórios,5,350.00,0,44.32,1750.00,0.00,15.51,-15.51,0.00,Transferência,Cancelado,3,
PED-01406,2026-04-11,2026,04,Centro-Oeste,Campo Grande,Site,Ana,Pequena Empresa,Notebook Lite 15,Eletrônicos,6,2850.00,10,33.49,17100.00,0.00,11.72,-11.72,0.00,Boleto,Cancelado,10,
PED-00261,2026-04-12,2026,04,Sul,Porto Alegre,Site,Henrique,Pessoa Física,Smartphone X,Telefonia,1,3200.00,20,87.23,3200.00,2647.23,2480.53,166.70,6.30,PIX,Concluído,1,3
PED-00402,2026-04-12,2026,04,Nordeste,Natal,Marketplace,Daniel,Pessoa Física,Mesa Home Office,Móveis,5,980.00,0,34.53,4900.00,4934.53,3112.09,1822.44,36.93,Boleto,Concluído,12,5
PED-00269,2026-04-13,2026,04,Centro-Oeste,Campo Grande,Loja Física,Carla,Pessoa Física,Cadeira Ergonômica,Móveis,3,1350.00,0,89.53,4050.00,4139.53,2671.34,1468.19,35.47,Transferência,Concluído,2,4
PED-00275,2026-04-13,2026,04,Sudeste,São Paulo,Loja Física,Henrique,Pessoa Física,Smartphone X,Telefonia,4,3200.00,10,68.08,12800.00,11588.08,9823.83,1764.25,15.22,Cartão de Crédito,Concluído,12,4
PED-00920,2026-04-13,2026,04,Nordeste,Fortaleza,Loja Física,Eduarda,Pessoa Física,Monitor 27,Eletrônicos,2,1450.00,10,91.65,2900.00,2701.65,2072.08,629.57,23.30,Transferência,Concluído,2,3
PED-01191,2026-04-13,2026,04,Sudeste,São Paulo,Site,Carla,Pequena Empresa,Notebook Lite 15,Eletrônicos,1,2850.00,5,23.86,2850.00,0.00,8.35,-8.35,0.00,Transferência,Cancelado,7,
PED-01328,2026-04-13,2026,04,Nordeste,Natal,Site,Carla,Pessoa Física,Smartphone X,Telefonia,2,3200.00,10,40.23,6400.00,5800.23,4914.08,886.15,15.28,PIX,Concluído,7,2
PED-01339,2026-04-13,2026,04,Sudeste,São Paulo,Marketplace,Daniel,Pessoa Física,SSD 1 TB,Componentes,1,510.00,0,15.38,510.00,0.00,5.38,-5.38,0.00,Transferência,Cancelado,2,
PED-01398,2026-04-13,2026,04,Norte,Manaus,Marketplace,Gabriela,Pessoa Física,Smartphone Y,Telefonia,2,2150.00,10,71.34,4300.00,3941.34,3184.97,756.37,19.19,Cartão de Crédito,Concluído,4,5
PED-00455,2026-04-14,2026,04,Sul,Florianópolis,Site,Eduarda,Pessoa Física,Mesa Home Office,Móveis,2,980.00,0,80.32,1960.00,2040.32,1268.11,772.21,37.85,PIX,Concluído,6,4
PED-00513,2026-04-14,2026,04,Sudeste,Rio de Janeiro,Site,Bruno,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,15,71.24,390.00,402.74,269.93,132.81,32.98,PIX,Concluído,10,5
PED-00597,2026-04-14,2026,04,Centro-Oeste,Goiânia,Loja Física,Bruno,Pessoa Física,Tablet 10,Telefonia,6,1850.00,0,82.70,11100.00,11182.70,7948.94,3233.76,28.92,Cartão de Crédito,Concluído,11,4
PED-00653,2026-04-14,2026,04,Sul,Florianópolis,Loja Física,Eduarda,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,20,83.73,290.00,315.73,193.31,122.42,38.77,Cartão de Crédito,Concluído,5,5
PED-01291,2026-04-14,2026,04,Centro-Oeste,Brasília,Site,Eduarda,Corporativo,Tablet 10,Telefonia,8,1850.00,10,41.57,14800.00,13361.57,10574.55,2787.02,20.86,Cartão de Crédito,Concluído,6,1
PED-00007,2026-04-15,2026,04,Sudeste,Rio de Janeiro,Loja Física,Eduarda,Pequena Empresa,Teclado Mecânico,Acessórios,2,350.00,10,34.39,700.00,664.39,432.04,232.35,34.97,Cartão de Crédito,Concluído,9,4
PED-00216,2026-04-15,2026,04,Sul,Porto Alegre,Loja Física,Gabriela,Pessoa Física,Monitor 24,Eletrônicos,2,920.00,5,91.60,1840.00,1839.60,1312.06,527.54,28.68,Boleto,Concluído,5,3
PED-01114,2026-04-15,2026,04,Sudeste,São Paulo,Aplicativo,Carla,Pessoa Física,Mesa Home Office,Móveis,1,980.00,10,44.96,980.00,0.00,15.74,-15.74,0.00,Transferência,Cancelado,2,
PED-00044,2026-04-16,2026,04,Sul,Florianópolis,Marketplace,Henrique,Pessoa Física,Teclado Mecânico,Acessórios,4,350.00,10,30.62,1400.00,1290.62,850.72,439.90,34.08,Transferência,Concluído,2,3
PED-00163,2026-04-17,2026,04,Nordeste,Fortaleza,Site,Henrique,Pessoa Física,Mouse Sem Fio,Acessórios,5,145.00,20,90.94,725.00,0.00,31.83,-31.83,0.00,Cartão de Crédito,Cancelado,1,
PED-00596,2026-04-17,2026,04,Sul,Curitiba,Site,Henrique,Pessoa Física,SSD 1 TB,Componentes,4,510.00,15,37.15,2040.00,1771.15,1393.00,378.15,21.35,Transferência,Concluído,7,3
PED-00851,2026-04-17,2026,04,Nordeste,Recife,Aplicativo,Eduarda,Pessoa Física,Notebook Pro 14,Eletrônicos,1,4200.00,15,41.47,4200.00,541.72,2689.83,-2148.11,-396.54,PIX,Devolvido,4,
PED-01288,2026-04-18,2026,04,Sudeste,São Paulo,Aplicativo,Henrique,Pequena Empresa,Impressora Wi-Fi,Escritório,1,760.00,5,77.69,760.00,799.69,542.19,257.50,32.20,Cartão de Crédito,Concluído,6,4
PED-01474,2026-04-18,2026,04,Nordeste,Recife,Site,Eduarda,Pessoa Física,Smartphone X,Telefonia,1,3200.00,20,91.52,3200.00,2651.52,2482.03,169.49,6.39,Cartão de Crédito,Concluído,4,5
PED-00393,2026-04-19,2026,04,Norte,Manaus,Loja Física,Eduarda,Pessoa Física,Impressora Wi-Fi,Escritório,3,760.00,10,1.78,2280.00,0.00,0.62,-0.62,0.00,Boleto,Cancelado,11,
PED-00599,2026-04-19,2026,04,Sudeste,Campinas,Marketplace,Gabriela,Média Empresa,Notebook Pro 14,Eletrônicos,2,4200.00,0,10.89,8400.00,8410.89,6303.81,2107.08,25.05,Transferência,Concluído,6,5
PED-00759,2026-04-19,2026,04,Centro-Oeste,Brasília,Site,Bruno,Pessoa Física,SSD 1 TB,Componentes,1,510.00,0,45.74,510.00,555.74,361.01,194.73,35.04,Cartão de Crédito,Concluído,1,3
PED-00465,2026-04-20,2026,04,Sudeste,São Paulo,Site,Eduarda,Corporativo,Webcam Full HD,Acessórios,4,310.00,5,62.11,1240.00,1240.11,781.74,458.37,36.96,PIX,Concluído,7,3
PED-01068,2026-04-20,2026,04,Sudeste,São Paulo,Site,Carla,Média Empresa,Teclado Mecânico,Acessórios,6,350.00,0,5.05,2100.00,2105.05,1261.77,843.28,40.06,Transferência,Concluído,7,5
PED-01251,2026-04-20,2026,04,Sul,Londrina,Loja Física,Ana,Pessoa Física,Tablet 10,Telefonia,2,1850.00,0,11.20,3700.00,3711.20,2643.92,1067.28,28.76,Boleto,Concluído,10,4
PED-00075,2026-04-21,2026,04,Nordeste,Salvador,Site,Ana,Pessoa Física,Mesa Home Office,Móveis,2,980.00,0,84.29,1960.00,2044.29,1269.50,774.79,37.90,Transferência,Concluído,7,4
PED-00448,2026-04-21,2026,04,Centro-Oeste,Brasília,Marketplace,Felipe,Pessoa Física,Notebook Pro 14,Eletrônicos,1,4200.00,10,66.32,4200.00,0.00,23.21,-23.21,0.00,PIX,Cancelado,9,
PED-00577,2026-04-23,2026,04,Sudeste,Belo Horizonte,Loja Física,Gabriela,Pessoa Física,Headset USB,Acessórios,1,260.00,20,34.47,260.00,242.47,167.06,75.41,31.10,Cartão de Crédito,Concluído,6,2
PED-00073,2026-04-25,2026,04,Sudeste,Rio de Janeiro,Aplicativo,Gabriela,Corporativo,Monitor 24,Eletrônicos,4,920.00,5,75.11,3680.00,3571.11,2586.29,984.82,27.58,Transferência,Concluído,5,4
PED-00695,2026-04-25,2026,04,Sudeste,Campinas,Loja Física,Carla,Pessoa Física,Memória RAM 16 GB,Componentes,2,390.00,5,25.64,780.00,766.64,498.97,267.67,34.91,Boleto,Concluído,2,4
PED-00903,2026-04-25,2026,04,Nordeste,Natal,Loja Física,Henrique,Pessoa Física,Headset USB,Acessórios,5,260.00,10,61.79,1300.00,1231.79,796.63,435.16,35.33,Boleto,Concluído,3,5
PED-00065,2026-04-26,2026,04,Sudeste,Campinas,Loja Física,Felipe,Média Empresa,Cadeira Ergonômica,Móveis,5,1350.00,5,30.08,6750.00,966.39,3748.95,-2782.56,-287.93,Cartão de Crédito,Devolvido,8,
PED-01044,2026-04-26,2026,04,Sudeste,Campinas,Aplicativo,Bruno,Pessoa Física,Smartphone X,Telefonia,1,3200.00,0,27.45,3200.00,0.00,9.61,-9.61,0.00,Boleto,Cancelado,4,
PED-00484,2026-04-27,2026,04,Sul,Porto Alegre,Marketplace,Gabriela,Pessoa Física,Memória RAM 16 GB,Componentes,2,390.00,5,64.27,780.00,805.27,512.49,292.78,36.36,Cartão de Crédito,Concluído,6,2
PED-01144,2026-04-27,2026,04,Sudeste,Belo Horizonte,Aplicativo,Ana,Pequena Empresa,Tablet 10,Telefonia,3,1850.00,5,52.83,5550.00,0.00,18.49,-18.49,0.00,PIX,Cancelado,9,
PED-01422,2026-04-28,2026,04,Sudeste,Campinas,Marketplace,Eduarda,Pessoa Física,SSD 1 TB,Componentes,2,510.00,10,48.80,1020.00,966.80,707.08,259.72,26.86,Cartão de Crédito,Concluído,2,5
PED-00994,2026-04-29,2026,04,Sudeste,Rio de Janeiro,Site,Gabriela,Pessoa Física,Teclado Mecânico,Acessórios,4,350.00,15,26.38,1400.00,1216.38,849.23,367.15,30.18,Transferência,Concluído,8,5
PED-01295,2026-04-29,2026,04,Nordeste,Salvador,Site,Felipe,Média Empresa,Memória RAM 16 GB,Componentes,2,390.00,5,80.17,780.00,0.00,28.06,-28.06,0.00,Transferência,Cancelado,8,
PED-01308,2026-04-29,2026,04,Sudeste,São Paulo,Aplicativo,Carla,Corporativo,Monitor 27,Eletrônicos,1,1450.00,5,51.15,1450.00,1428.65,1037.90,390.75,27.35,Cartão de Crédito,Concluído,12,5
PED-00330,2026-04-30,2026,04,Sudeste,Campinas,Site,Felipe,Pequena Empresa,Notebook Pro 14,Eletrônicos,1,4200.00,10,53.94,4200.00,3833.94,3168.88,665.06,17.35,Cartão de Crédito,Concluído,2,5
PED-00637,2026-04-30,2026,04,Nordeste,Natal,Site,Eduarda,Pessoa Física,Smartphone Y,Telefonia,6,2150.00,10,52.06,12900.00,11662.06,9498.22,2163.84,18.55,Cartão de Crédito,Concluído,3,4
PED-01029,2026-04-30,2026,04,Nordeste,Salvador,Marketplace,Felipe,Corporativo,Tablet 10,Telefonia,3,1850.00,20,36.10,5550.00,4476.10,3972.64,503.46,11.25,Cartão de Crédito,Concluído,2,4
